num,name,explain,address
36,4·3해원방사탑,"[0.0, 0.0, 0.12566584622839355, 0.1943318935146656, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.26697740437524076, 0.0, 0.0, 0.0, 0.14840134364288157, 0.0, 0.0, 0.0, 0.0, 0.1943318935146656, 0.0, 0.1808602360009936, 0.0, 0.0, 0.0, 0.0, 0.14840134364288157, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15465438949113391, 0.0, 0.0, 0.0, 0.32374600231310713, 0.17041080662199262, 0.1943318935146656, 0.0, 0.26697740437524076, 0.0, 0.17041080662199262, 0.0, 0.0, 0.0, 0.13795191426388062, 0.11594245128476956, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1943318935146656, 0.0, 0.0, 0.0, 0.1730115741226571, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.32374600231310713, 0.1943318935146656, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1943318935146656, 0.0, 0.1808602360009936, 0.1730115741226571, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17041080662199262, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15465438949113391, 0.1808602360009936, 0.0, 0.0, 0.16187300115655356, 0.0]","제주특별자치도 제주시 일도2동 837-20번지 일대, 신산로82"
37,제주국제공항(정뜨르비행장),"[0.20381237402165378, 0.0, 0.0, 0.0, 0.15261886289475457, 0.0, 0.0, 0.0, 0.13383239910469816, 0.14203887515388983, 0.15261886289475457, 0.0, 0.28407775030777965, 0.0, 0.0, 0.13383239910469816, 0.0, 0.0, 0.149285274326553, 0.0, 0.0, 0.15261886289475457, 0.0, 0.0, 0.0, 0.149285274326553, 0.15261886289475457, 0.0, 0.0, 0.14203887515388983, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09342910095333291, 0.20381237402165378, 0.0, 0.20381237402165378, 0.0, 0.28407775030777965, 0.0, 0.28407775030777965, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2676647982093963, 0.0, 0.0, 0.0, 0.0746426371632765, 0.0, 0.0, 0.15261886289475457, 0.12712721994863957, 0.0, 0.15261886289475457, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14203887515388983, 0.0, 0.0, 0.0, 0.13383239910469816, 0.0, 0.14203887515388983, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2676647982093963, 0.09105558926165984, 0.0, 0.0, 0.28407775030777965, 0.0, 0.0, 0.0, 0.14203887515388983, 0.11654723220777484, 0.0, 0.0, 0.0, 0.14203887515388983, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12145807175000889, 0.0, 0.13383239910469816, 0.0, 0.0, 0.0, 0.0, 0.15261886289475457, 0.14203887515388983, 0.0, 0.0, 0.25425443989727914, 0.0, 0.0, 0.0, 0.0, 0.11654723220777484, 0.0, 0.25425443989727914, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12712721994863957, 0.0, 0.12712721994863957, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",제주특별자치도 제주시 용담2동 1805번지 일대
38,도령마루,"[0.07646213747550029, 0.0, 0.0, 0.0, 0.11438864051026433, 0.1598616774523456, 0.0, 0.13669842899732396, 0.17176922449429058, 0.17176922449429058, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1598616774523456, 0.0, 0.0, 0.1598616774523456, 0.0, 0.0, 0.1598616774523456, 0.0, 0.262342770920665, 0.17176922449429058, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11799015817126522, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17176922449429058, 0.15062546640959468, 0.1598616774523456, 0.0, 0.17176922449429058, 0.0, 0.0, 0.0, 0.17176922449429058, 0.0, 0.0, 0.0, 0.15062546640959468, 0.0, 0.0, 0.0, 0.262342770920665, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17176922449429058, 0.0, 0.11799015817126522, 0.0, 0.0, 0.0, 0.14307893250227746, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15062546640959468, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17176922449429058, 0.0, 0.0, 0.17176922449429058, 0.13669842899732396, 0.15062546640959468, 0.0, 0.14307893250227746, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1598616774523456, 0.0, 0.0, 0.0, 0.0, 0.17176922449429058, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17176922449429058, 0.0, 0.17176922449429058, 0.0, 0.17176922449429058, 0.0, 0.1598616774523456, 0.0, 0.0, 0.0, 0.0, 0.0]",제주특별자치도 제주시 용담2동 1805번지 일대
39,연미마을(오라리 방화사건 현장),"[0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.24724028009611423, 0.20087839417744108, 0.08989479736395153, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10043919708872054, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10043919708872054, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.24724028009611423, 0.20087839417744108, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.08588600264046108, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.21584113550793466, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10043919708872054, 0.10792056775396733, 0.08989479736395153, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.09463619516818572, 0.10792056775396733, 0.052781652467619344, 0.09463619516818572, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.30131759126616164, 0.10792056775396733, 0.10792056775396733, 0.20087839417744108, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.07661042477816994, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.20936238350233813, 0.10792056775396733, 0.10792056775396733, 0.20936238350233813, 0.21584113550793466, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.20087839417744108, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.21584113550793466, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.09463619516818572, 0.10792056775396733, 0.20087839417744108, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.30131759126616164, 0.10792056775396733, 0.17177200528092215, 0.10792056775396733, 0.08588600264046108, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.20087839417744108, 0.20936238350233813, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.17177200528092215, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.30131759126616164, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.08588600264046108, 0.10792056775396733, 0.21584113550793466, 0.10792056775396733, 0.10043919708872054, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10043919708872054, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10043919708872054, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10043919708872054, 0.10792056775396733, 0.24724028009611423, 0.10792056775396733, 0.10792056775396733, 0.06438765630868896, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.08241342669870474, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.07661042477816994, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10043919708872054, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10043919708872054, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733, 0.10792056775396733]",제주특별자치도 제주시
40,박성내,"[0.0, 0.0705962328967567, 0.0, 0.139070013707654, 0.0, 0.0, 0.0, 0.1585916975023053, 0.0, 0.0, 0.1585916975023053, 0.0, 0.0, 0.0, 0.12110838099856938, 0.0, 0.0, 0.0, 0.0, 0.3171833950046106, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1585916975023053, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12110838099856938, 0.0, 0.0, 0.0, 0.0, 0.1056131488449887, 0.09461910666991108, 0.0, 0.1475976553272277, 0.139070013707654, 0.12110838099856938, 0.1475976553272277, 0.0, 0.0, 0.0, 0.132102423173647, 0.1585916975023053, 0.0, 0.0, 0.0, 0.139070013707654, 0.0, 0.0, 0.1585916975023053, 0.12110838099856938, 0.0, 0.0, 0.139070013707654, 0.0, 0.0, 0.0, 0.1089383708172265, 0.0, 0.0, 0.0, 0.22516147875799142, 0.0, 0.0, 0.22516147875799142, 0.0, 0.12110838099856938, 0.0, 0.0, 0.0, 0.0, 0.264204846347294, 0.0, 0.0, 0.0, 0.0, 0.1585916975023053, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1585916975023053, 0.1056131488449887, 0.11660719102006632, 0.1585916975023053, 0.0, 0.0, 0.3171833950046106, 0.1585916975023053, 0.0, 0.0, 0.0, 0.1475976553272277, 0.0, 0.0, 0.0, 0.264204846347294, 0.1585916975023053, 0.0]","제주특별자치도 제주시 아라2동 2425, 간월동로 5"
41,관음사 군 주둔지 옛터,"[0.12113172051766773, 0.0, 0.0, 0.2771812051057676, 0.0, 0.0, 0.05793752708260406, 0.1301544061501629, 0.12113172051766773, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10841495935758941, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1301544061501629, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12113172051766773, 0.2603088123003258, 0.0, 0.0, 0.24226344103533545, 0.2771812051057676, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5206176246006516, 0.2603088123003258, 0.1301544061501629, 0.1301544061501629, 0.0, 0.0, 0.0, 0.0, 0.09939227372509422, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0866755125650159, 0.0956981981975111, 0.12113172051766773, 0.0, 0.5206176246006516, 0.0, 0.0, 0.0, 0.0, 0.0956981981975111, 0.0, 0.1301544061501629, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10841495935758941, 0.0, 0.1301544061501629, 0.5206176246006516, 0.0, 0.0, 0.0, 0.2603088123003258, 0.12113172051766773, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09939227372509422, 0.1301544061501629, 0.0, 0.0, 0.1301544061501629, 0.0, 0.24226344103533545, 0.2771812051057676, 0.0, 0.1301544061501629, 0.2603088123003258, 0.0]",제주특별자치도 제주시 아라1동 387번지
42,관덕정,"[0.0, 0.0, 0.2312729449775245, 0.30372849757456355, 0.0, 0.0, 0.0, 0.0, 0.15186424878728177, 0.0, 0.2312729449775245, 0.30372849757456355, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15186424878728177, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15186424878728177, 0.0, 0.0, 0.0, 0.0, 0.12293800049267535, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16117642079300326, 0.0, 0.0, 0.0, 0.17318189854871563, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.34636379709743126, 0.0, 0.11896053942330143, 0.0, 0.12293800049267535, 0.0, 0.30372849757456355, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17318189854871563, 0.0, 0.0, 0.34636379709743126, 0.0, 0.0, 0.17318189854871563, 0.13782267185569239, 0.1442556502541092, 0.0, 0.0, 0.0, 0.0, 0.2312729449775245, 0.0, 0.0, 0.1442556502541092, 0.0, 0.17318189854871563, 0.0, 0.0, 0.27564534371138477, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17318189854871563, 0.0, 0.0940117521980689, 0.0, 0.0, 0.15186424878728177, 0.0, 0.17318189854871563, 0.1442556502541092, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.27564534371138477, 0.0, 0.0, 0.30372849757456355, 0.0, 0.0]",제주특별자치도 제주시 삼도2동 1051-1번지 일대
43,제주4·3평화공원,"[0.0, 0.2737988699247812, 0.0, 0.0, 0.17978868952429525, 0.0, 0.20502617856435612, 0.0, 0.20502617856435612, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14083472350346746, 0.0, 0.2737988699247812, 0.0, 0.1507489177837987, 0.0, 0.0, 0.20502617856435612, 0.0, 0.0, 0.1507489177837987, 0.41005235712871224, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.41005235712871224, 0.0, 0.2737988699247812, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14554355075548445, 0.0, 0.20502617856435612, 0.1707810397955453, 0.19081316180729188, 0.0, 0.0, 0.19081316180729188, 0.1631651804657468, 0.0, 0.0, 0.0, 0.0, 0.19081316180729188, 0.1707810397955453, 0.19081316180729188, 0.20502617856435612, 0.20502617856435612, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10027393970367703, 0.0, 0.0, 0.0, 0.0, 0.19081316180729188, 0.20502617856435612, 0.0]","제주특별자치도 제주시 봉개동 237-2번지, 명림로430"
44,주정공장(동척회사) 옛터,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14931777072812535, 0.1702779635645504, 0.0, 0.0, 0.13551164465384952, 0.0, 0.1702779635645504, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1702779635645504, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15159662154210454, 0.0, 0.16655865481077683, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1418367540937892, 0.0, 0.0, 0.13003258563857872, 0.0, 0.0, 0.0, 0.1418367540937892, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1418367540937892, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1702779635645504, 0.0, 0.0, 0.1702779635645504, 0.15847379510933993, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1418367540937892, 0.0, 0.0, 0.1702779635645504, 0.0, 0.1702779635645504, 0.0, 0.0, 0.0, 0.15847379510933993, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14931777072812535, 0.0, 0.0, 0.15159662154210454, 0.0, 0.16655865481077683, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14931777072812535, 0.22679108924605604, 0.1702779635645504, 0.1418367540937892, 0.0, 0.0, 0.0, 0.14931777072812535, 0.0, 0.15847379510933993, 0.15847379510933993, 0.22679108924605604, 0.14931777072812535, 0.14931777072812535, 0.0, 0.0]",제주특별자치도 제주시 건입동 918-32번지 일대
45,산지항 옛터,"[0.09228608114021572, 0.0, 0.0, 0.2073170998410977, 0.1929452696938438, 0.1471698251144615, 0.0, 0.0, 0.18179761217521131, 0.1929452696938438, 0.0, 0.0, 0.2073170998410977, 0.1929452696938438, 0.2073170998410977, 0.2073170998410977, 0.0, 0.2073170998410977, 0.0, 0.0, 0.2073170998410977, 0.0, 0.0, 0.0, 0.2073170998410977, 0.0, 0.0, 0.0, 0.0, 0.2073170998410977, 0.0, 0.2073170998410977, 0.18179761217521131, 0.0, 0.0, 0.0, 0.0, 0.0, 0.138061525719598, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1929452696938438, 0.0, 0.16498835537038478, 0.18179761217521131, 0.0, 0.0, 0.1929452696938438, 0.0, 0.0, 0.0, 0.0, 0.2073170998410977, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",제주특별자치도 제주시 건입동 940-3번지 일대
46,육시우영,"[0.09436534169647193, 0.09436534169647193, 0.09436534169647193, 0.18873068339294385, 0.1256840179575332, 0.07206199274757358, 0.0, 0.09436534169647193, 0.09436534169647193, 0.05239257564064316, 0.0, 0.08782365910642624, 0.08782365910642624, 0.08274953588327057, 0.046152079942409586, 0.0, 0.0, 0.09436534169647193, 0.08782365910642624, 0.16549907176654113, 0.09436534169647193, 0.04200621939675828, 0.0, 0.09436534169647193, 0.09436534169647193, 0.09436534169647193, 0.0, 0.16549907176654113, 0.09436534169647193, 0.09436534169647193, 0.09436534169647193, 0.1256840179575332, 0.06698786952441792, 0.0, 0.08782365910642624, 0.0, 0.09436534169647193, 0.0, 0.05630032638872092, 0.0, 0.0750984001917768, 0.07860367533761926, 0.16549907176654113, 0.08782365910642624, 0.08782365910642624, 0.08782365910642624, 0.0, 0.05630032638872092, 0.08782365910642624, 0.07860367533761926, 0.0, 0.09436534169647193, 0.09436534169647193, 0.09436534169647193, 0.09436534169647193, 0.09436534169647193, 0.09436534169647193, 0.09436534169647193, 0.0, 0.0, 0.0, 0.0750984001917768, 0.08782365910642624, 0.0, 0.09436534169647193, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18873068339294385, 0.05776788575561094, 0.09436534169647193, 0.16549907176654113, 0.08782365910642624, 0.0]",제주특별자치도 제주시 애월읍 하가리
47,빌레못굴,"[0.0, 0.0, 0.0, 0.0, 0.147649526655808, 0.0, 0.0, 0.0, 0.0, 0.15670325588939565, 0.0, 0.07495145857108397, 0.0, 0.14025209124287827, 0.0, 0.1238009265963609, 0.147649526655808, 0.0, 0.1683755429619816, 0.0, 0.0, 0.0, 0.0, 0.0, 0.42075627372863483, 0.0, 0.0, 0.0, 0.295299053311616, 0.0, 0.1683755429619816, 0.0, 0.3367510859239632, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.42075627372863483, 0.08234889398401371, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12857980417029233, 0.0, 0.0, 0.0, 0.42075627372863483, 0.15670325588939565, 0.3367510859239632, 0.147649526655808, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.147649526655808, 0.295299053311616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11952607493670468, 0.1683755429619816, 0.15670325588939565, 0.0, 0.0, 0.15670325588939565, 0.0, 0.0, 0.0, 0.1030749102901873, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1683755429619816, 0.14025209124287827, 0.0]",제주특별자치도 제주시 애월읍 어음2리 706번지
48,자리왓,"[0.08427088558826894, 0.0, 0.0, 0.0, 0.09054793428687154, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09054793428687154, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04030692121914695, 0.0, 0.044285067236544386, 0.18109586857374307, 0.09054793428687154, 0.09054793428687154, 0.09054793428687154, 0.18089949118502768, 0.06914683364233778, 0.0, 0.09054793428687154, 0.09054793428687154, 0.05027311310426029, 0.0, 0.08427088558826894, 0.08427088558826894, 0.07940202835833782, 0.044285067236544386, 0.0, 0.0, 0.09054793428687154, 0.08427088558826894, 0.07940202835833782, 0.09054793428687154, 0.0, 0.09054793428687154, 0.09054793428687154, 0.09054793428687154, 0.0, 0.15880405671667563, 0.09054793428687154, 0.09054793428687154, 0.09054793428687154, 0.18089949118502768, 0.06427797641240666, 0.0, 0.08427088558826894, 0.0, 0.09054793428687154, 0.0, 0.05402278169640663, 0.0, 0.07206040780826654, 0.07542388234094038, 0.15880405671667563, 0.08427088558826894, 0.08427088558826894, 0.08427088558826894, 0.0, 0.05402278169640663, 0.08427088558826894, 0.07542388234094038, 0.0, 0.09054793428687154, 0.09054793428687154, 0.09054793428687154, 0.09054793428687154, 0.09054793428687154, 0.09054793428687154, 0.09054793428687154, 0.0, 0.18089949118502768, 0.07206040780826654, 0.08427088558826894, 0.0, 0.07542388234094038, 0.0, 0.0, 0.18109586857374307, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09054793428687154, 0.0, 0.09054793428687154, 0.0, 0.08427088558826894, 0.0, 0.09054793428687154, 0.0, 0.09054793428687154, 0.0, 0.0, 0.08427088558826894, 0.0, 0.0, 0.0]",제주특별자치도 제주시 애월읍 봉성리 1410번지 일대
49,덕수궁중명전,"[0.0, 0.0, 0.0, 0.11910118080350064, 0.0, 0.0, 0.41029537453241, 0.07627831271518123, 0.0, 0.0, 0.0, 0.14515143286003115, 0.1559632643291571, 0.0, 0.25399386219322706, 0.0, 0.0, 0.1559632643291571, 0.0, 0.14515143286003115, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13676512484413667, 0.0, 0.0, 0.0, 0.0, 0.14515143286003115, 0.27353024968827333, 0.0, 0.0, 0.0, 0.25399386219322706, 0.0, 0.0, 0.0, 0.0, 0.07627831271518123, 0.14515143286003115, 0.27353024968827333, 0.0, 0.09305092874697014, 0.14515143286003115, 0.13676512484413667, 0.0, 0.1559632643291571, 0.0, 0.0, 0.0, 0.3119265286583142, 0.3119265286583142, 0.0, 0.0, 0.1559632643291571, 0.25399386219322706, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1559632643291571, 0.3119265286583142, 0.3119265286583142, 0.0, 0.1559632643291571, 0.0, 0.41029537453241, 0.10386276021609611, 0.0, 0.0, 0.0, 0.0, 0.1559632643291571, 0.0, 0.41029537453241, 0.1559632643291571, 0.14515143286003115, 0.14515143286003115, 0.0, 0.0]",서울특별시 중구 소월로91 (남대문로5가 471-2번지)
50,안중근의사기념관,"[0.13148705107379854, 0.0, 0.0, 0.06430751781802242, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13148705107379854, 0.10040994660261121, 0.0, 0.3139224742068379, 0.4894879303275506, 0.0, 0.0, 0.13148705107379854, 0.0, 0.0, 0.13148705107379854, 0.0, 0.0, 0.13148705107379854, 0.0, 0.0, 0.0, 0.3139224742068379, 0.4894879303275506, 0.0, 0.11530178617923148, 0.0, 0.0, 0.12237198258188765, 0.0, 0.12237198258188765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13148705107379854, 0.0, 0.0, 0.13148705107379854, 0.0, 0.0, 0.0, 0.0, 0.12237198258188765, 0.0, 0.12237198258188765, 0.0, 0.0, 0.12237198258188765, 0.0, 0.12237198258188765, 0.0, 0.0, 0.0, 0.0, 0.09667804760715655, 0.0, 0.0, 0.07844791062333477, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09333975019995504, 0.13148705107379854, 0.0, 0.0, 0.06186904414051454, 0.07844791062333477, 0.09667804760715655, 0.0, 0.0, 0.0, 0.0, 0.12237198258188765, 0.3139224742068379, 0.4894879303275506, 0.0, 0.0, 0.12237198258188765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11530178617923148, 0.0, 0.13148705107379854, 0.13148705107379854, 0.0, 0.0, 0.07300291765283419, 0.0, 0.0, 0.13148705107379854, 0.0, 0.0, 0.12237198258188765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1095250150945221, 0.10464082473561263, 0.4894879303275506, 0.0]",서울특별시 중구 세종대로 99 
51,서대문형무소역사관,"[0.0, 0.14930033981402907, 0.16042120910581964, 0.0, 0.0, 0.0, 0.16042120910581964, 0.0, 0.16042120910581964, 0.0, 0.0, 0.0, 0.14067432344004308, 0.3208424182116393, 0.0, 0.0, 0.0, 0.16042120910581964, 0.3208424182116393, 0.0, 0.0, 0.14930033981402907, 0.0, 0.14930033981402907, 0.0, 0.0, 0.16042120910581964, 0.0, 0.08906744977912082, 0.0, 0.12250548558732945, 0.12766738236828715, 0.0, 0.11387946921334345, 0.0, 0.0, 0.0, 0.12766738236828715, 0.0, 0.0, 0.0, 0.0, 0.17416922997328763, 0.12250548558732945, 0.0, 0.0, 0.16042120910581964, 0.16042120910581964, 0.14930033981402907, 0.0, 0.0, 0.16042120910581964, 0.16042120910581964, 0.0, 0.0, 0.0, 0.0, 0.16042120910581964, 0.0, 0.09820548427843438, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14930033981402907, 0.0, 0.14067432344004308, 0.0, 0.0, 0.07548353078260227, 0.09571063136062982, 0.0, 0.0, 0.0, 0.13362635487912003, 0.16042120910581964, 0.17416922997328763, 0.0, 0.0, 0.13362635487912003, 0.0, 0.0, 0.0, 0.13362635487912003, 0.0, 0.13362635487912003, 0.13362635487912003, 0.0, 0.0]",서울특별시 서대문구 현저동 통일로 251
